2,10400009155273
2,01900005340576
1,98399996757507
1,94400000572205
1,90400004386902
1,85399997234344
1,85199999809265
1,84399998188019
1,83299994468689
1,81900000572205
1,74300003051758
1,69900000095367
1,73800003528595
1,75699996948242
1,76499998569489
1,73699998855591
1,67700004577637
1,72300004959106
1,70700001716614
1,69599997997284
1,7059999704361
1,75499999523163
1,6599999666214
1,60699999332428
1,65100002288818
1,72200000286102
1,86300003528595
2,02500009536743
2,13000011444092
2,41000008583069
2,56200003623962
2,85700011253357
3,15550005435944
3,4539999961853
3,71000003814697
3,80399990081787
3,96099996566772
4,05900001525879
4,14599990844727
4,24599981307983
4,24499988555908
4,41900014877319
4,40399980545044
4,40199995040894
4,36399984359741
4,28499984741211
4,36999988555908
4,24599981307983
4,23199987411499
4,0939998626709
4,10900020599365
4,14599990844727
4,3289999961853
4,36600017547607
4,48199987411499
4,57600021362305
4,7519998550415
4,7979998588562
4,90700006484985
4,84499979019165
4,77199983596802
4,87599992752075
4,74700021743774
4,0479998588562
4,52799987792969
4,4539999961853
4,38800001144409
4,38000011444092
4,12900018692017
4,0460000038147
4,00799989700317
3,87299990653992
3,65799999237061
3,18199992179871
3,12199997901917
2,96199989318848
2,96600008010864
2,83699989318848
2,82999992370605
2,80900001525879
2,78900003433228
2,79800009727478
2,76999998092651
2,70900011062622
2,65199995040894
2,70099997520447
2,56399989128113
2,54399991035461
2,56599998474121
2,50399994850159
2,44199991226196
2,41300010681152
2,38299989700317
2,31900000572205
2,22000002861023
2,14499998092651
2,00699996948242
1,93400001525879
1,82299995422363
1,80200004577637
1,74300003051758
1,75600004196167
1,69000005722046
1,64499998092651
1,68299996852875
1,63300001621246
1,69099998474121
1,71300005912781
1,62999999523163
1,67299997806549
1,62000000476837
1,63499999046326
1,6360000371933
1,59300005435944
1,60699999332428
1,56900000572205
1,59599995613098
1,57400000095367
1,48500001430511
1,51900005340576
1,57400000095367
1,65499997138977
1,72800004482269
1,84300005435944
2,00099992752075
2,06699991226196
2,45700001716614
2,78099989891052
2,92799997329712
3,10599994659424
3,29099988937378
3,43700003623962
3,66000008583069
3,66799998283386
3,86800003051758
3,94300007820129
3,93600010871887
3,9980000257492
4,05999994277954
4,11800003051758
4,05800008773804
4,12200021743774
4,02199983596802
4,05100011825562
3,95499992370605
3,86500000953674
3,98399996757507
3,93400001525879
4,09600019454956
4,19600009918213
4,19000005722046
4,29099988937378
4,31400012969971
4,45100021362305
4,47200012207031
4,4229998588562
4,48999977111816
4,51800012588501
4,55100011825562
4,42500019073486
4,38000011444092
4,26399993896484
4,25899982452393
3,99300003051758
3,93300008773804
3,82100009918213
3,75500011444092
3,85500001907349
3,6159999370575
3,21799993515015
3,09299993515015
2,96600008010864
2,90300011634827
2,88499999046326
2,77600002288818
2,66400003433228
2,6159999370575
2,58500003814697
2,51699995994568
2,51500010490417
2,50699996948242
2,50099992752075
2,47199988365173
2,42499995231628
2,4210000038147
2,33999991416931
2,21300005912781
2,13800001144409
2,08299994468689
2,0699999332428
2,08699989318848
2,02900004386902
2,15599989891052
2,0699999332428
1,99399995803833
1,97899997234344
1,942999958992
1,91199994087219
1,88699996471405
1,81599998474121
1,80900001525879
1,8289999961853
1,89699995517731
1,77400004863739
1,80200004577637
1,81299996376038
1,80599999427795
1,77799999713898
1,73500001430511
1,75300002098083
1,73099994659424
1,67400002479553
1,72300004959106
1,71099996566772
1,71899998188019
1,5789999961853
1,65900003910065
1,75199997425079
1,85599994659424
2,00300002098084
2,06699991226196
2,39299988746643
2,71700000762939
3,08200001716614
3,16000008583069
3,39000010490417
3,47900009155273
3,6029999256134
3,68600010871887
3,75200009346008
3,75600004196167
3,80800008773804
4
4,08699989318848
4,10599994659424
4,13700008392334
3,91000008583069
3,98600006103516
4,03000020980835
3,78299999237061
3,65199995040894
3,74799990653992
3,79999995231628
3,83299994468689
3,99699997901917
4,0310001373291
4,10900020599365
4,27500009536743
4,35500001907349
4,51900005340576
4,55900001525879
4,66099977493286
4,55299997329712
4,50899982452393
4,47700023651123
4,26399993896484
4,2979998588562
4,29500007629395
4,14099979400635
4,07999992370605
3,84999990463257
3,76699995994568
3,81900000572205
3,81599998474121
3,60400009155273
3,24900007247925
3,14800000190735
3,14299988746643
3,0239999294281
2,92499995231628
2,77099990844727
2,74799990653992
2,67700004577637
2,75600004196167
2,68300008773804
2,62800002098084
2,6010000705719
2,64800000190735
2,59500002861023
2,53699994087219
2,53099989891052
2,48300004005432
2,37199997901917
2,34699988365173
2,30900001525879
2,27500009536743
2,17199993133545
2,12899994850159
1,91700005531311
1,84200000762939
1,77900004386902
1,75999999046326
1,71800005435944
1,72099995613098
1,65499997138977
1,68599998950958
1,62800002098083
1,68599998950958
1,63399994373322
1,62999999523163
1,60599994659424
1,64199995994568
1,64699995517731
1,62899994850159
1,61000001430511
1,61500000953674
1,66799998283386
1,60500001907349
1,59500002861023
1,60599994659424
1,52799999713898
1,48399996757507
1,52600002288818
1,70700001716614
1,73399996757507
1,89300000667572
2,0220000743866
2,23800003528595
2,4539999961853
2,76300001144409
3,09899997711182
3,38499999046326
3,62800002098084
3,80299997329712
3,9779999256134
4,01200008392334
4,11600017547607
4,19199991226196
4,37099981307983
4,36399984359741
4,3289999961853
4,28499984741211
4,34700012207031
4,33699989318848
4,23000001907349
4,16499996185303
4,11999988555908
4,02600002288818
3,82500004768372
3,97699999809265
4,10300016403198
3,98600006103516
4,19000005722046
4,3270001411438
4,45499992370605
4,65100002288818
4,65199995040894
4,6710000038147
4,7350001335144
4,6230001449585
4,60900020599365
4,56099987030029
4,42500019073486
4,47800016403198
4,23699998855591
4,18499994277954
4,14799976348877
3,99499988555908
3,9760000705719
3,99300003051758
3,76799988746643
3,48300004005432
3,33200001716614
3,23399996757507
3,01900005340576
2,87800002098084
2,85899996757507
2,78600001335144
2,74699997901917
2,66899991035461
2,69199991226196
2,59599995613098
2,54900002479553
2,54699993133545
2,58699989318848
2,5550000667572
2,53699994087219
2,4300000667572
2,44000005722046
2,43400001525879
2,33800005912781
2,30900001525879
2,1800000667572
2,10800004005432
2,10199999809265
2,06399989128113
