1,85599994659424
1,75699996948242
1,7389999628067
1,66400003433228
1,64199995994568
1,56599998474121
1,52600002288818
1,52100002765656
1,51300001144409
1,51699995994568
1,50100004673004
1,51199996471405
1,49800002574921
1,46899998188019
1,50300002098083
1,5
1,51849997043609
1,53699994087219
1,52549999952316
1,51400005817413
1,50300002098083
1,51900005340576
1,50199997425079
1,49899995326996
1,55599999427795
1,60399997234344
1,75600004196167
1,86600005626678
1,93499994277954
2,12700009346008
2,46900010108948
2,70600008964539
2,91100001335144
3,00500011444092
3,18600010871887
3,21199989318848
3,34999990463257
3,43400001525879
3,57800006866455
3,56500005722046
3,66400003433228
3,69899988174438
3,69099998474121
3,5
3,56900000572205
3,57699990272522
3,59899997711182
3,5789999961853
3,55399990081787
3,56599998474121
3,52500009536743
3,53200006484985
3,56399989128113
3,68400001525879
3,87299990653992
3,96000003814697
4,05000019073486
4,26100015640259
4,14200019836426
4,2480001449585
4,21400022506714
4,26399993896484
4,02199983596802
3,97900009155273
4,01700019836426
3,94300007820129
3,88899993896484
3,84500002861023
3,94099998474121
3,79999995231628
3,6800000667572
3,70499992370605
3,59899997711182
3,19799995422363
3,08999991416931
2,94300007820129
2,76200008392334
2,69799995422363
2,60999989509583
2,58599996566772
2,51600003242493
2,49300003051758
2,47300004959106
2,4539999961853
2,42199993133545
2,45600008964539
2,42899990081787
2,37100005149841
2,28200006484985
2,24600005149841
2,11800003051758
2,10800004005432
2,0550000667572
2,06299996376038
1,97899997234344
1,95500004291534
2,01999998092651
1,97200000286102
1,90199995040894
1,86199998855591
1,82700002193451
1,78900003433228
1,78299999237061
1,74100005626678
1,75199997425079
1,82799994945526
1,77499997615814
1,72200000286102
1,75600004196167
1,77999997138977
1,72200000286102
1,74500000476837
1,62899994850159
1,65799999237061
1,65199995040894
1,63800001144409
1,67700004577637
1,66400003433228
1,57000005245209
1,55400002002716
1,70899999141693
1,74000000953674
1,85599994659424
1,84700000286102
2,07399988174438
2,2960000038147
2,78500008583069
2,98900008201599
3,29900002479553
3,55999994277954
3,85800004005432
3,99399995803833
4,08599996566772
4,29199981689453
4,34700012207031
4,55800008773804
4,57800006866455
4,55200004577637
4,53900003433228
4,56899976730347
4,53299999237061
4,57000017166138
4,56099987030029
4,39400005340576
4,31699991226196
4,33199977874756
4,21799993515015
4,28599977493286
4,32200002670288
4,43200016021729
4,58799982070923
4,78700017929077
4,88500022888184
4,9060001373291
4,75600004196167
4,85300016403198
4,84499979019165
4,90299987792969
4,90000009536743
4,7649998664856
4,69999980926514
4,6710000038147
4,62400007247925
4,3769998550415
4,22399997711182
4,22399997711182
4,10200023651123
4,09600019454956
3,79399991035461
3,43600010871887
3,29500007629395
3,20799994468689
2,97699999809265
2,95499992370605
2,87400007247925
2,82200002670288
2,79200005531311
2,81200003623962
2,77600002288818
2,70600008964539
2,74799990653992
2,68899989128113
2,59100008010864
2,57399988174438
2,61500000953674
2,58699989318848
2,53800010681152
2,40499997138977
2,35400009155273
2,31599998474121
2,21799993515015
2,1800000667572
2,0460000038147
1,94500005245209
1,875
1,82599997520447
1,84099996089935
1,76499998569489
1,80200004577637
1,81299996376038
1,76600003242493
1,74800002574921
1,73699998855591
1,7389999628067
1,70799994468689
1,74899995326996
1,71399998664856
1,7059999704361
1,68099999427795
1,64499998092651
1,64499998092651
1,6710000038147
1,68299996852875
1,62100005149841
1,62199997901917
1,57299995422363
1,60500001907349
1,73300004005432
1,77999997138977
1,90799999237061
2,09699988365173
2,39599990844727
2,59800004959106
2,87400007247925
3,19700002670288
3,43899989128113
3,67199993133545
3,82699990272522
4,01300001144409
4,04400014877319
4,06400012969971
3,88100004196167
3,97199988365173
3,90300011634827
3,88800001144409
3,93600010871887
3,91599988937378
3,82100009918213
3,85599994659424
3,86299991607666
3,79699993133545
3,74499988555908
3,73399996757507
3,68600010871887
3,60599994659424
3,67000007629395
3,72199988365173
3,78699994087219
3,88800001144409
3,93199992179871
3,83100008964539
3,83100008964539
3,87700009346008
3,85999989509583
3,97900009155273
3,96399998664856
3,87299990653992
3,89299988746643
3,7590000629425
3,77099990844727
3,72699999809265
3,66100001335144
3,65199995040894
3,59400010108948
3,45000004768372
3,10400009155273
2,98000001907349
2,89499998092651
2,75
2,7590000629425
2,60800004005432
2,59699988365173
2,44799995422363
2,41100001335144
2,44199991226196
2,36199998855591
2,35800004005432
2,38000011444092
2,31699991226196
2,28600001335144
2,2260000705719
2,21799993515015
2,13100004196167
2,13700008392334
2,00300002098084
1,97500002384186
1,98199999332428
1,94099998474121
2,0550000667572
2,00999999046326
1,95099997520447
1,89199995994568
1,80299997329712
1,76999998092651
1,78299999237061
1,77799999713898
1,74699997901917
1,79100000858307
1,81500005722046
1,76199996471405
1,71899998188019
1,7059999704361
1,71700000762939
1,71899998188019
1,68700003623962
1,682000041008
1,71399998664856
1,69099998474121
1,67200005054474
1,66100001335144
1,54299998283386
1,58500003814697
1,55200004577637
1,70700001716614
1,75600004196167
1,92499995231628
2,10599994659424
2,26699995994568
2,59100008010864
2,78800010681152
3,05699992179871
3,37800002098084
3,59599995613098
3,73099994659424
3,96900010108948
4,06199979782104
4,30299997329712
4,23899984359741
4,27600002288818
4,27600002288818
4,34499979019165
4,38399982452393
4,41499996185303
4,29500007629395
4,21400022506714
4,28800010681152
4,25299978256226
4,22499990463257
4,19399976730347
4,21799993515015
4,19299983978271
4,28700017929077
4,33799982070923
4,45900011062622
4,58099985122681
4,76300001144409
4,64499998092651
4,7979998588562
4,78299999237061
4,87200021743774
4,84700012207031
4,66900014877319
4,59299993515015
4,55399990081787
4,53700017929077
4,2960000038147
4,11700010299683
4,05900001525879
4,00099992752075
4,02099990844727
3,68899989128113
3,50300002098084
3,32100009918213
3,18400001525879
3,08800005912781
3,03099989891052
2,96399998664856
2,91599988937378
2,8840000629425
2,79299998283386
2,77699995040894
2,76900005340576
2,76999998092651
2,71700000762939
2,68099999427795
2,58899998664856
2,52999997138977
2,55399990081787
2,40300011634827
2,36100006103516
2,29800009727478
2,24900007247925
2,16100001335144
2,14400005340576
2,04800009727478
1,96800005435944
