1,95200002193451
1,86099994182587
1,8309999704361
1,81900000572205
1,78999996185303
1,75100004673004
1,76300001144409
1,74300003051758
1,68799996376038
1,70899999141693
1,69599997997284
1,68700003623962
1,7039999961853
1,68799996376038
1,682000041008
1,66499996185303
1,60300004482269
1,60899996757507
1,58899998664856
1,58399999141693
1,58500003814697
1,55200004577637
1,48399996757507
1,42900002002716
1,53699994087219
1,49500000476837
1,49300003051758
1,47800004482269
1,58000004291534
1,58899998664856
1,64199995994568
1,61899995803833
1,66499996185303
1,70899999141693
1,75399994850159
1,80299997329712
1,82000005245209
1,83599996566772
1,85099995136261
1,89400005340576
1,89300000667572
1,91700005531311
1,92900002002716
1,94799995422363
1,9650000333786
2,06800007820129
2,03699994087219
1,69833330313365
1,3596666653951
1,02100002765656
1,19400000572205
1,22800004482269
1,15400004386902
1,80099999904633
1,99699997901917
1,98199999332428
1,95200002193451
1,94500005245209
1,93299996852875
1,92299997806549
1,83899998664856
1,78799998760223
1,86699998378754
1,89199995994568
1,86699998378754
1,81299996376038
1,7960000038147
1,84800004959106
1,91100001335144
1,932000041008
2,07699990272522
2,14199995994568
2,13499999046326
2,18700003623962
2,17899990081787
2,14000010490417
2,19600009918213
2,16700005531311
2,21600008010864
2,21399998664856
2,16700005531311
2,17199993133545
2,08400011062622
2,12299990653992
2,10400009155273
2,08400011062622
2,09200000762939
2,06299996376038
1,98199999332428
1,98300004005432
1,98599994182587
1,91100001335144
1,8639999628067
1,81099998950958
1,79999995231628
1,77699995040894
2,01200008392334
1,99399995803833
1,98000001907349
1,87999999523163
1,81599998474121
1,7940000295639
1,79499995708466
1,76899999380112
1,74300003051758
1,72200000286102
1,74600005149841
1,73599994182587
1,72500002384186
1,67400002479553
1,67900002002716
1,66299998760223
1,63300001621246
1,63800001144409
1,65699994564056
1,67200005054474
1,65699994564056
1,60699999332428
1,52499997615814
1,49500000476837
1,47200000286102
1,49600005149841
1,49199998378754
1,55599999427795
1,49899995326996
1,5349999666214
1,55999994277954
1,69400000572205
1,69799995422363
1,7960000038147
1,87100005149841
1,89400005340576
1,86500000953674
1,91100001335144
1,82400000095367
1,80799996852875
1,87800002098083
1,94200003147125
1,9559999704361
2,04999995231628
1,9539999961853
1,94500005245209
2,02900004386902
2,05699992179871
1,98099994659424
1,96800005435944
1,99100005626678
1,95299994945526
1,96099996566772
1,99500000476837
1,95099997520447
2,00699996948242
1,96899998188019
2,06299996376038
2,03200006484985
1,99600005149841
1,97000002861023
1,98699998855591
1,98300004005432
1,96800005435944
2,04200005531311
2,03999996185303
2,04699993133545
2,07200002670288
2,12700009346008
2,09699988365173
2,15199995040894
2,42600011825562
2,40400004386902
2,46600008010864
2,45000004768372
2,40199995040894
2,40199995040894
2,4210000038147
2,42300009727478
2,4449999332428
2,42899990081787
2,42300009727478
2,44400000572205
2,40300011634827
2,47099995613098
2,41400003433228
2,28999996185303
2,29999995231628
2,24499988555908
2,22499990463257
2,16000008583069
2,1800000667572
2,12100005149841
2,07800006866455
2,04999995231628
2,06399989128113
1,77699995040894
1,70099997520447
1,66149997711182
1,62199997901917
1,61800003051758
1,60099995136261
1,55900001525879
1,53699994087219
1,49699997901917
1,46599996089935
1,45099997520447
1,42799997329712
1,42499995231628
1,45799994468689
1,42999994754791
1,46099996566772
1,43599998950958
1,4190000295639
1,41600000858307
1,3860000371933
1,42799997329712
1,41100001335144
1,38800001144409
1,32700002193451
1,35000002384186
1,40299999713898
1,40400004386902
1,40499997138977
1,39400005340576
1,38800001144409
1,43400001525879
1,55900001525879
1,60000002384186
1,62600004673004
1,64300000667572
1,65600001811981
1,68299996852875
1,60800004005432
1,60800004005432
1,66400003433228
1,72500002384186
1,76600003242493
1,83500003814697
1,80900001525879
1,80900001525879
1,8289999961853
1,87600004673004
1,85699999332428
1,86199998855591
1,98300004005432
1,93000000715255
1,87699997425079
1,89900004863739
1,89999997615814
1,86000001430511
1,96599996089935
1,98000001907349
1,87800002098083
1,875
1,932000041008
1,85500001907349
1,85699999332428
1,92400002479553
1,97099995613098
1,89999997615814
1,90900003910065
1,90299999713898
1,92400002479553
1,9539999961853
2,03200006484985
2,1489999294281
2,27500009536743
2,33299994468689
2,26500010490417
2,33599996566772
2,32299995422363
2,33699989318848
2,29200005531311
2,28999996185303
2,27800011634827
2,26600003242493
2,22399997711182
2,28099989891052
2,27300000190735
2,23900008201599
2,17600011825562
2,18400001525879
2,18700003623962
2,15700006484985
2,12400007247925
2,06200003623962
2,09299993515015
2,04500007629395
1,94400000572205
1,95200002193451
1,89999997615814
1,91999995708466
1,83299994468689
1,86099994182587
1,86300003528595
1,86800003051758
1,70099997520447
1,73099994659424
1,69900000095367
1,68099999427795
1,67499995231628
1,66199994087219
1,63699996471405
1,63100004196167
1,63399994373322
1,68599998950958
1,61800003051758
1,56200003623962
1,5809999704361
1,5789999961853
1,5809999704361
1,57700002193451
1,53299999237061
1,46899998188019
1,41299998760223
1,4650000333786
1,47699999809265
1,53600001335144
1,50399994850159
1,57099997997284
1,57700002193451
1,61199998855591
1,62199997901917
1,66499996185303
1,64100003242493
1,73000001907349
1,74899995326996
1,81700003147125
1,86300003528595
1,94700002670288
1,91600000858307
1,95700001716614
2,02999997138977
2,00099992752075
2,01300001144409
1,99100005626678
1,97899997234344
1,96099996566772
1,95200002193451
1,91400003433228
1,94900000095367
1,95099997520447
1,95299994945526
1,96599996089935
2,01099991798401
1,95700001716614
1,93299996852875
1,95899999141693
2,03500008583069
2,01699995994568
2,02099990844727
1,94000005722046
1,91600000858307
1,85199999809265
1,88999998569489
1,9650000333786
1,92700004577637
1,9539999961853
1,95299994945526
1,94099998474121
2,00999999046326
2,08200001716614
2,25300002098084
2,33699989318848
2,39000010490417
2,3529999256134
2,3529999256134
2,32200002670288
2,30900001525879
2,30599999427795
2,28999996185303
2,2960000038147
2,25699996948242
2,26600003242493
2,25600004196167
2,19400000572205
2,16300010681152
2,16000008583069
2,2315000295639
2,22150003910065
2,19150006771087
2,13699996471405
2,13849997520447
2,0845000743866
1,98500001430511
1,91999995708466
1,8400000333786
